QReCC-Train_1_3	0	54537938	1
QReCC-Train_2_1	0	54537936	1
QReCC-Train_2_2	0	54537936	1
QReCC-Train_2_6	0	54537937	1
QReCC-Train_3_2	0	54415242	1
QReCC-Train_3_3	0	54415243	1
QReCC-Train_3_7	0	54286016	1
QReCC-Train_3_9	0	54444554	1
QReCC-Train_4_1	0	54444541	1
QReCC-Train_4_5	0	54444554	1
QReCC-Train_4_6	0	54444555	1
QReCC-Train_4_8	0	54444555	1
QReCC-Train_5_1	0	54572406	1
QReCC-Train_5_1	0	54572408	1
QReCC-Train_5_2	0	54572406	1
QReCC-Train_5_2	0	54572408	1
QReCC-Train_5_3	0	54572408	1
QReCC-Train_5_5	0	54572408	1
QReCC-Train_5_6	0	54572408	1
QReCC-Train_5_7	0	54572408	1
QReCC-Train_6_3	0	54572414	1
QReCC-Train_6_4	0	54572414	1
QReCC-Train_7_1	0	4260183	1
QReCC-Train_7_1	0	45317326	1
QReCC-Train_7_1	0	13949794	1
QReCC-Train_7_1	0	54397143	1
QReCC-Train_7_1	0	35228444	1
QReCC-Train_7_2	0	4260183	1
QReCC-Train_7_2	0	54397143	1
QReCC-Train_7_2	0	35228444	1
QReCC-Train_7_3	0	4260183	1
QReCC-Train_7_3	0	35228444	1
QReCC-Train_7_3	0	54397143	1
QReCC-Train_7_5	0	35228444	1
QReCC-Train_7_6	0	35228444	1
QReCC-Train_7_7	0	35228444	1
QReCC-Train_7_8	0	35228444	1
QReCC-Train_8_6	0	54397158	1
QReCC-Train_8_6	0	35228458	1
QReCC-Train_8_10	0	54397159	1
QReCC-Train_8_10	0	35228459	1
QReCC-Train_9_1	0	54381609	1
QReCC-Train_9_2	0	54381609	1
QReCC-Train_9_3	0	54381609	1
QReCC-Train_9_4	0	54551824	1
QReCC-Train_9_6	0	54312294	1
QReCC-Train_9_6	0	54381609	1
QReCC-Train_9_7	0	54381609	1
QReCC-Train_9_11	0	54381609	1
QReCC-Train_10_1	0	54381607	1
QReCC-Train_10_2	0	54381607	1
QReCC-Train_10_7	0	54381608	1
QReCC-Train_10_8	0	54381608	1
QReCC-Train_10_11	0	54381607	1
QReCC-Train_11_6	0	54459232	1
QReCC-Train_12_3	0	54444554	1
QReCC-Train_12_6	0	54444555	1
QReCC-Train_12_7	0	54444554	1
QReCC-Train_12_8	0	54444554	1
QReCC-Train_12_9	0	54444555	1
QReCC-Train_13_1	0	54415242	1
QReCC-Train_13_2	0	54415242	1
QReCC-Train_13_6	0	54444545	1
QReCC-Train_13_8	0	54286016	1
QReCC-Train_13_9	0	54444553	1
QReCC-Train_14_1	0	54379196	1
QReCC-Train_14_4	0	54379197	1
QReCC-Train_16_1	0	54379204	1
QReCC-Train_16_2	0	54379204	1
QReCC-Train_16_3	0	54379188	1
QReCC-Train_16_4	0	54379188	1
QReCC-Train_17_1	0	54550501	1
QReCC-Train_17_2	0	54550484	1
QReCC-Train_17_5	0	54550490	1
QReCC-Train_17_8	0	54550490	1
QReCC-Train_17_9	0	54550490	1
QReCC-Train_18_2	0	54550485	1
QReCC-Train_19_1	0	54570878	1
QReCC-Train_19_2	0	54570878	1
QReCC-Train_19_3	0	54570878	1
QReCC-Train_19_5	0	54570878	1
QReCC-Train_19_6	0	54570878	1
QReCC-Train_20_1	0	54347917	1
QReCC-Train_20_2	0	54347917	1
QReCC-Train_20_3	0	54347918	1
QReCC-Train_21_3	0	54347914	1
QReCC-Train_21_8	0	54347914	1
QReCC-Train_22_3	0	54415334	1
QReCC-Train_23_3	0	54400264	1
QReCC-Train_23_5	0	54400264	1
QReCC-Train_23_6	0	54400265	1
QReCC-Train_25_1	0	54487621	1
QReCC-Train_25_2	0	54487621	1
QReCC-Train_25_4	0	54487621	1
QReCC-Train_26_2	0	54300669	1
QReCC-Train_26_3	0	54487618	1
QReCC-Train_26_4	0	54487619	1
QReCC-Train_26_6	0	54487619	1
QReCC-Train_26_7	0	54487619	1
QReCC-Train_26_8	0	54487619	1
QReCC-Train_27_5	0	54346363	1
QReCC-Train_28_1	0	54346361	1
QReCC-Train_28_2	0	54346361	1
QReCC-Train_28_5	0	54346362	1
QReCC-Train_28_9	0	54346361	1
QReCC-Train_29_2	0	54511895	1
QReCC-Train_29_2	0	54353392	1
QReCC-Train_29_4	0	54511895	1
QReCC-Train_29_7	0	54511899	1
QReCC-Train_30_1	0	54353391	1
QReCC-Train_30_1	0	458059	1
QReCC-Train_30_2	0	54353391	1
QReCC-Train_30_2	0	458059	1
QReCC-Train_30_3	0	458059	1
QReCC-Train_30_3	0	54353391	1
QReCC-Train_30_4	0	458059	1
QReCC-Train_30_4	0	54353391	1
QReCC-Train_30_5	0	54403214	1
QReCC-Train_30_7	0	54353392	1
QReCC-Train_30_8	0	54353392	1
QReCC-Train_31_2	0	54447023	1
QReCC-Train_31_6	0	54447023	1
QReCC-Train_31_8	0	54447023	1
QReCC-Train_31_9	0	54447023	1
QReCC-Train_32_1	0	54535569	1
QReCC-Train_32_1	0	54481990	1
QReCC-Train_32_1	0	54447031	1
QReCC-Train_32_2	0	54447023	1
QReCC-Train_32_2	0	54481954	1
QReCC-Train_32_3	0	54447020	1
QReCC-Train_32_4	0	54447024	1
QReCC-Train_32_6	0	54447027	1
QReCC-Train_32_7	0	54447020	1
QReCC-Train_32_8	0	54447023	1
QReCC-Train_33_1	0	54423984	1
QReCC-Train_33_6	0	54423986	1
QReCC-Train_33_8	0	54423998	1
QReCC-Train_34_9	0	54423994	1
QReCC-Train_34_10	0	54423990	1
QReCC-Train_36_2	0	54420569	1
QReCC-Train_37_7	0	54489638	1
QReCC-Train_38_3	0	54353890	1
QReCC-Train_39_1	0	54522732	1
QReCC-Train_39_3	0	54522732	1
QReCC-Train_39_5	0	54522732	1
QReCC-Train_40_1	0	54274449	1
QReCC-Train_40_4	0	54274457	1
QReCC-Train_40_5	0	54274457	1
QReCC-Train_41_5	0	54304727	1
QReCC-Train_41_9	0	54304721	1
QReCC-Train_41_10	0	54558627	1
QReCC-Train_41_11	0	54304721	1
QReCC-Train_42_1	0	54398843	1
QReCC-Train_42_2	0	54398843	1
QReCC-Train_42_3	0	54398843	1
QReCC-Train_42_4	0	54398843	1
QReCC-Train_43_1	0	54405361	1
QReCC-Train_43_3	0	54405361	1
QReCC-Train_43_4	0	54405361	1
QReCC-Train_43_5	0	54405361	1
QReCC-Train_44_1	0	54435329	1
QReCC-Train_45_5	0	54424114	1
QReCC-Train_45_6	0	54424112	1
QReCC-Train_45_7	0	54424111	1
QReCC-Train_46_5	0	54486343	1
QReCC-Train_47_4	0	54408607	1
QReCC-Train_50_1	0	54359440	1
QReCC-Train_50_2	0	54359440	1
QReCC-Train_50_4	0	54359440	1
QReCC-Train_50_5	0	54359440	1
QReCC-Train_51_1	0	54555224	1
QReCC-Train_51_2	0	54555210	1
QReCC-Train_51_3	0	54555214	1
QReCC-Train_51_5	0	36454795	1
QReCC-Train_52_1	0	54555113	1
QReCC-Train_53_1	0	54555127	1
QReCC-Train_53_3	0	7185268	1
QReCC-Train_54_2	0	54409742	1
QReCC-Train_55_3	0	54527678	1
QReCC-Train_55_4	0	54527678	1
QReCC-Train_55_5	0	54527670	1
QReCC-Train_55_6	0	54527678	1
QReCC-Train_55_7	0	54527677	1
QReCC-Train_55_8	0	54527666	1
QReCC-Train_56_4	0	54527678	1
QReCC-Train_56_5	0	54527675	1
QReCC-Train_57_1	0	54326114	1
QReCC-Train_57_3	0	54326114	1
QReCC-Train_57_5	0	54326114	1
QReCC-Train_57_6	0	54326114	1
QReCC-Train_57_7	0	54326114	1
QReCC-Train_58_1	0	54326116	1
QReCC-Train_58_2	0	54326114	1
QReCC-Train_58_3	0	54326116	1
QReCC-Train_60_2	0	54367501	1
QReCC-Train_60_4	0	54367501	1
QReCC-Train_60_7	0	54367502	1
QReCC-Train_60_8	0	54367502	1
QReCC-Train_61_5	0	39242540	1
QReCC-Train_62_2	0	54522891	1
QReCC-Train_62_3	0	54522891	1
QReCC-Train_62_4	0	54522892	1
QReCC-Train_62_5	0	54522886	1
QReCC-Train_62_6	0	54522892	1
QReCC-Train_62_7	0	54522892	1
QReCC-Train_62_8	0	54522892	1
QReCC-Train_62_9	0	54522888	1
QReCC-Train_62_10	0	54522886	1
QReCC-Train_63_1	0	54481437	1
QReCC-Train_63_1	0	28912267	1
QReCC-Train_63_1	0	19414336	1
QReCC-Train_63_1	0	42277000	1
QReCC-Train_63_2	0	54522887	1
QReCC-Train_63_3	0	54522887	1
QReCC-Train_63_5	0	54522888	1
QReCC-Train_63_6	0	54522888	1
QReCC-Train_63_7	0	54522888	1
QReCC-Train_63_9	0	54522888	1
QReCC-Train_64_2	0	54271646	1
QReCC-Train_64_4	0	54271647	1
QReCC-Train_64_5	0	54271647	1
QReCC-Train_64_6	0	54271647	1
QReCC-Train_64_7	0	54271647	1
QReCC-Train_64_8	0	54271647	1
QReCC-Train_65_1	0	54271648	1
QReCC-Train_65_2	0	54271647	1
QReCC-Train_65_3	0	54271648	1
QReCC-Train_65_3	0	54374280	1
QReCC-Train_65_5	0	54374280	1
QReCC-Train_65_6	0	54271648	1
QReCC-Train_65_7	0	54271648	1
QReCC-Train_65_8	0	54271648	1
QReCC-Train_66_2	0	54500072	1
QReCC-Train_66_3	0	54500072	1
QReCC-Train_68_1	0	54367307	1
QReCC-Train_68_3	0	54367307	1
QReCC-Train_68_5	0	54367307	1
QReCC-Train_68_8	0	54367312	1
QReCC-Train_69_1	0	54342139	1
QReCC-Train_69_2	0	54342139	1
QReCC-Train_69_3	0	54342139	1
QReCC-Train_69_4	0	54342139	1
QReCC-Train_69_5	0	54342139	1
QReCC-Train_69_7	0	54342140	1
QReCC-Train_69_9	0	54342139	1
QReCC-Train_70_1	0	54379107	1
QReCC-Train_70_2	0	54379107	1
QReCC-Train_70_3	0	54379107	1
QReCC-Train_70_4	0	54379105	1
QReCC-Train_70_4	0	54379107	1
QReCC-Train_70_5	0	54379105	1
QReCC-Train_70_6	0	54379105	1
QReCC-Train_70_8	0	54379107	1
QReCC-Train_71_1	0	54364498	1
QReCC-Train_71_2	0	54364498	1
QReCC-Train_71_3	0	54364499	1
QReCC-Train_71_4	0	54364503	1
QReCC-Train_71_5	0	54364499	1
QReCC-Train_71_7	0	54364499	1
QReCC-Train_72_2	0	54364497	1
QReCC-Train_72_4	0	54364501	1
QReCC-Train_72_5	0	54364501	1
QReCC-Train_72_6	0	54364501	1
QReCC-Train_72_7	0	54364504	1
QReCC-Train_72_9	0	54364503	1
QReCC-Train_72_10	0	54364499	1
QReCC-Train_73_1	0	54394379	1
QReCC-Train_73_7	0	54394379	1
QReCC-Train_74_2	0	54569657	1
QReCC-Train_74_3	0	54569657	1
QReCC-Train_74_4	0	54569658	1
QReCC-Train_74_6	0	54569657	1
QReCC-Train_74_8	0	54569657	1
QReCC-Train_74_10	0	54569657	1
QReCC-Train_74_11	0	54569657	1
QReCC-Train_75_3	0	54462268	1
QReCC-Train_76_1	0	54462271	1
QReCC-Train_76_4	0	54462271	1
QReCC-Train_76_5	0	54462271	1
QReCC-Train_77_1	0	54522557	1
QReCC-Train_77_2	0	54522557	1
QReCC-Train_77_3	0	54522557	1
QReCC-Train_77_4	0	54522556	1
QReCC-Train_77_5	0	54522558	1
QReCC-Train_77_6	0	54522558	1
QReCC-Train_77_7	0	54522558	1
QReCC-Train_78_1	0	54522558	1
QReCC-Train_78_2	0	54522558	1
QReCC-Train_78_3	0	54522556	1
QReCC-Train_78_5	0	54522558	1
QReCC-Train_78_7	0	54522559	1
QReCC-Train_79_1	0	54304330	1
QReCC-Train_79_4	0	54314460	1
QReCC-Train_79_5	0	54314466	1
QReCC-Train_80_1	0	54314459	1
QReCC-Train_80_2	0	45117058	1
QReCC-Train_80_5	0	54314459	1
QReCC-Train_81_1	0	39439491	1
QReCC-Train_81_4	0	39439491	1
QReCC-Train_81_4	0	54541886	1
QReCC-Train_82_1	0	54541884	1
QReCC-Train_82_2	0	54541884	1
QReCC-Train_82_3	0	39439490	1
QReCC-Train_82_3	0	54541884	1
QReCC-Train_83_3	0	54375898	1
QReCC-Train_83_4	0	54463233	1
QReCC-Train_83_5	0	54375898	1
QReCC-Train_83_6	0	54375893	1
QReCC-Train_84_1	0	54375899	1
QReCC-Train_84_2	0	54375899	1
QReCC-Train_84_3	0	54375899	1
QReCC-Train_84_5	0	54375900	1
QReCC-Train_85_1	0	54374236	1
QReCC-Train_85_4	0	54374237	1
QReCC-Train_85_4	0	54374672	1
QReCC-Train_85_5	0	54374674	1
QReCC-Train_86_2	0	54318132	1
QReCC-Train_86_5	0	54318132	1
QReCC-Train_87_3	0	54318131	1
QReCC-Train_88_3	0	54548653	1
QReCC-Train_89_2	0	54480757	1
QReCC-Train_89_3	0	54480757	1
QReCC-Train_89_4	0	54480757	1
QReCC-Train_89_7	0	54480757	1
QReCC-Train_90_3	0	54451914	1
QReCC-Train_90_4	0	54451914	1
QReCC-Train_90_5	0	54451914	1
QReCC-Train_92_5	0	54506810	1
QReCC-Train_93_1	0	54338220	1
QReCC-Train_93_1	0	28994653	1
QReCC-Train_93_1	0	54518645	1
QReCC-Train_93_3	0	54338227	1
QReCC-Train_93_4	0	54338220	1
QReCC-Train_93_4	0	54338234	1
QReCC-Train_93_4	0	54338229	1
QReCC-Train_93_4	0	54310139	1
QReCC-Train_93_4	0	54518663	1
